sample_definition,log_mstar_lo,log_mstar_hi,window_center,window_width,bootstrap_mode,n,score_available,target_variance,log_mgas_variance,log_gas_fraction_variance,l3_r2,l3_plus_gas_mass_r2,gas_mass_marginal_r2,l3_plus_gas_fraction_r2,gas_fraction_marginal_r2,l3_plus_all_internal_r2,all_internal_marginal_r2,l3_plus_internal_excluding_gas_r2,internal_excluding_gas_marginal_r2,l3_plus_sfr_r2,sfr_marginal_r2,l3_plus_gas_mass_and_sfr_r2,gas_mass_and_sfr_marginal_r2,dominant_internal_feature,dominant_candidate_feature,carrier_ranking_method,gas_mass_rank,gas_leave_one_out_r2_drop,gas_fraction_rank,gas_fraction_rank_method,sfr_rank,single_marginal__int_log_mstar,single_marginal__int_log_mgas,single_marginal__int_log_sfr,single_marginal__int_log_ssfr,single_marginal__int_log_rstar,single_marginal__int_metallicity,single_marginal__int_log_gas_fraction
full_sample,9.2,10.6,9.899999999999999,1.4000000000000004,point_estimate,5333,True,0.057709884720120806,0.11243270028221472,0.08458378934409737,0.1859592993373793,0.1542502777586046,-0.031709021578774726,0.2184102657781614,0.032450966440782075,0.21845391632299593,0.03249461698561662,0.28466520784957244,0.09870590851219313,0.18964800922734332,0.0036887098899640036,0.10350715488842399,-0.08245214444895532,int_log_mstar,int_log_mstar,leave_one_out_drop_from_l3_plus_all_internal,6,-0.06621129152657651,3,single_feature_candidate_marginal,5,0.0819323801196592,-0.031709021578774726,0.0036887098899640036,0.013221512961567677,0.0005807077632087043,0.05366168775775887,0.032450966440782075
full_sample,9.2,10.7,9.95,1.5,point_estimate,5521,True,0.05909171750153,0.11799337063814937,0.09083266236864321,0.19887826413880808,0.1741133599276408,-0.024764904211167282,0.23981043223748105,0.04093216809867298,0.2447740528620232,0.04589578872321512,0.29986300560829426,0.10098474146948619,0.20231362251068408,0.0034353583718760017,0.11972577086377083,-0.07915249327503725,int_log_mstar,int_log_mstar,leave_one_out_drop_from_l3_plus_all_internal,6,-0.05508895274627107,3,single_feature_candidate_marginal,5,0.0838475273464068,-0.024764904211167282,0.0034353583718760017,0.012126913617131252,0.00025156076654736514,0.052158363430385074,0.04093216809867298
full_sample,9.3,9.8,9.55,0.5,point_estimate,2390,True,0.0538136689908485,0.03430273208230641,0.029931174233656654,0.17764954853616666,0.2452022561811459,0.06755270764497925,0.2743706903922873,0.09672114185612063,0.28746104901803904,0.10981150048187238,0.22197299586959202,0.04432344733342536,0.17828027268893937,0.0006307241527727103,0.24513790901926008,0.06748836048309342,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.06548805314844702,1,single_feature_candidate_marginal,4,0.036100615235704625,0.06755270764497925,0.0006307241527727103,0.01598977211651681,7.873303826569367e-05,0.012465125410988792,0.09672114185612063
full_sample,9.3,9.9,9.600000000000001,0.5999999999999996,point_estimate,2741,True,0.05170537274416428,0.037664222580506085,0.03190592806831514,0.17340943646954757,0.2480205220594817,0.07461108558993412,0.28674116885521084,0.11333173238566327,0.2975300743678335,0.12412063789828595,0.22858305930843512,0.05517362283888755,0.173186326431127,-0.00022311003842057087,0.24964763860799027,0.0762382021384427,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.0689470150593984,1,single_feature_candidate_marginal,4,0.048650379105415864,0.07461108558993412,-0.00022311003842057087,0.01643836736513285,-0.00019651480781834874,0.019265717553359013,0.11333173238566327
full_sample,9.3,10.0,9.65,0.6999999999999993,point_estimate,3059,True,0.05040905876613676,0.04136853805182274,0.03436086060431754,0.1630571635514932,0.23872005514306913,0.07566289159157594,0.28371632187255413,0.12065915832106094,0.29361532470872437,0.13055816115723118,0.22718680851901193,0.06412964496751875,0.16199366089590414,-0.0010635026555890492,0.24019788791352342,0.07714072436203023,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.06642851618971243,1,single_feature_candidate_marginal,4,0.05898057349578015,0.07566289159157594,-0.0010635026555890492,0.01692440718448729,-0.000394973188881792,0.026624527395978953,0.12065915832106094
full_sample,9.3,10.1,9.7,0.7999999999999989,point_estimate,3410,True,0.04979811015805136,0.04773235660036437,0.03702945234545742,0.152338739900216,0.22836261222641036,0.07602387232619434,0.27960766371893475,0.12726892381871874,0.2888258204366262,0.13648708053641018,0.22693315687509436,0.07459441697487834,0.15195891952389845,-0.0003798203763175634,0.23079821647673948,0.07845947657652347,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.061892663561531835,1,single_feature_candidate_marginal,3,0.0682769620972597,0.07602387232619434,-0.0003798203763175634,0.02130166435918937,-0.001404164866161739,0.03516089878964357,0.12726892381871874
full_sample,9.3,10.2,9.75,0.8999999999999986,point_estimate,3706,True,0.049717150610376994,0.05299453284157065,0.039471032579906605,0.15106029684668837,0.22373488312533993,0.07267458627865156,0.2830237005886918,0.13196340374200344,0.28929146196429445,0.13823116511760608,0.23388843135150267,0.0828281345048143,0.15093193585223358,-0.00012836099445479032,0.2271851905038657,0.07612489365717734,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.05540303061279178,1,single_feature_candidate_marginal,3,0.07678461423230809,0.07267458627865156,-0.00012836099445479032,0.019757709258889006,-0.0003347795516536467,0.04037240588319599,0.13196340374200344
full_sample,9.3,10.3,9.8,1.0,point_estimate,3952,True,0.04921744271830847,0.05965753111437685,0.04180439611045464,0.14359561996830073,0.21406211271165923,0.0704664927433585,0.2756587192811494,0.13206309931284865,0.2811356038116412,0.13753998384334049,0.23075986081364386,0.08716424084534313,0.14328234183780406,-0.0003132781304966692,0.21730650828688086,0.07371088831858014,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.05037574299799735,1,single_feature_candidate_marginal,4,0.08037915577053872,0.0704664927433585,-0.0003132781304966692,0.019298460994429945,0.0001758692022664765,0.04651114902991513,0.13206309931284865
full_sample,9.3,10.4,9.850000000000001,1.0999999999999996,point_estimate,4197,True,0.0495602338540837,0.06671947477110128,0.04620461997703127,0.1536306711709389,0.22015687536719178,0.06652620419625288,0.2883351638195271,0.13470449264858822,0.29381569290262044,0.14018502173168154,0.2481610184547593,0.0945303472838204,0.15398821453293673,0.0003575433619978363,0.22751454570870724,0.07388387453776835,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.04565467444786114,1,single_feature_candidate_marginal,2,0.08421095975596618,0.06652620419625288,0.0003575433619978363,0.01583944540788776,0.0006234268050915315,0.051876285098611336,0.13470449264858822
full_sample,9.3,10.5,9.9,1.1999999999999993,point_estimate,4463,True,0.05195861540249134,0.07521317765565519,0.05392263545392656,0.17671662282589903,0.23325816254963438,0.05654153972373535,0.3094280116645436,0.13271138883864456,0.31314534832891394,0.1364287255030149,0.2765727446192335,0.09985612179333445,0.18080811485942086,0.004091492033521826,0.24272046542517023,0.0660038425992712,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03657260370968046,1,single_feature_candidate_marginal,2,0.08312786301154981,0.05654153972373535,0.004091492033521826,0.016655184971696463,0.0015382632187877499,0.05445478693066863,0.13271138883864456
full_sample,9.3,10.55,9.925,1.25,point_estimate,4611,True,0.053376100139355925,0.07945363766261912,0.05851800276173989,0.1931399832566447,0.24627737668872837,0.05313739343208368,0.32281398358412006,0.12967400032747536,0.3265513760698819,0.1334113928132372,0.29373632455491616,0.10059634129827147,0.19805581134516664,0.004915828088521951,0.2558779805413532,0.0627379972847085,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03281505151496572,1,single_feature_candidate_marginal,2,0.08147129699512204,0.05313739343208368,0.004915828088521951,0.01530765930529368,0.0013863099889774577,0.05364403010959362,0.12967400032747536
full_sample,9.3,10.6,9.95,1.299999999999999,point_estimate,4744,True,0.05384793209416179,0.08449233865317356,0.06322735965581672,0.19899446464904438,0.2444730204672622,0.0454785558182178,0.32787920604025633,0.12888474139121195,0.33416378828015497,0.1351693236311106,0.30540096296183233,0.10640649831278795,0.2036440812572991,0.00464961660825472,0.2551170243932154,0.05612255974417099,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.028762825318322638,1,single_feature_candidate_marginal,2,0.08616071555097646,0.0454785558182178,0.00464961660825472,0.014372773068910438,0.0015953194010479843,0.05636626702908101,0.12888474139121195
full_sample,9.3,10.7,10.0,1.3999999999999986,point_estimate,4932,True,0.05533990768262627,0.09048899018096941,0.07024108908387079,0.21118775201463658,0.24916805427649497,0.03798030226185839,0.33445745181852904,0.12326969980389246,0.34277083172400574,0.13158307970936917,0.3210660650647027,0.10987831305006612,0.21565499847768438,0.004467246463047803,0.2577392541726816,0.046551502158045044,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.021704766659303043,1,single_feature_candidate_marginal,2,0.09004407195305875,0.03798030226185839,0.004467246463047803,0.013153907056792674,0.0013621958117160382,0.056381638330693706,0.12326969980389246
full_sample,9.3,10.75,10.025,1.4499999999999993,point_estimate,5029,True,0.055529621792365653,0.09419083478528231,0.07417728097322586,0.2141386290521025,0.25011368524980193,0.03597505619769942,0.3353631051896838,0.1212244761375813,0.3450042167598399,0.13086558770773737,0.32544317225226244,0.11130454320015992,0.21886859584136956,0.004729966789267043,0.25740610581371476,0.043267476761612245,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.019561044507577452,1,single_feature_candidate_marginal,2,0.09074500176256906,0.03597505619769942,0.004729966789267043,0.013306951569821701,0.0011950094630456543,0.056059491628453695,0.1212244761375813
